split,duration,era,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43,key_44,key_45,key_46,key_47,key_48,key_49,key_50,key_51,key_52,key_53,key_54,key_55,key_56,key_57,key_58,key_59,key_60,key_61,key_62,key_63,key_64,key_65,key_66,key_67,key_68,key_69,key_70,key_71,key_72,key_73,key_74,key_75,key_76,key_77,key_78,key_79,key_80,key_81,key_82,key_83,key_84,key_85,key_86,key_87,pitch_range,tempo,avg_note_duration,avg_velocity,velocity_range
train,545.376041667,romantic,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,10.0,11.0,23.0,6.0,17.0,22.0,14.0,27.0,19.0,58.0,63.0,17.0,23.0,27.0,56.0,41.0,45.0,98.0,31.0,63.0,46.0,144.0,97.0,47.0,44.0,60.0,253.0,141.0,114.0,238.0,114.0,232.0,145.0,335.0,251.0,100.0,160.0,121.0,322.0,162.0,175.0,235.0,130.0,188.0,96.0,217.0,203.0,114.0,150.0,118.0,252.0,145.0,155.0,191.0,136.0,141.0,96.0,198.0,135.0,65.0,80.0,46.0,119.0,69.0,73.0,94.0,60.0,52.0,37.0,118.0,29.0,9.0,19.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,78.0,212.45205075244368,0.10538116110180083,71.24120149542348,117.0
train,487.864095469,romantic,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,10.0,10.0,21.0,6.0,19.0,23.0,14.0,27.0,18.0,56.0,61.0,18.0,27.0,30.0,57.0,41.0,49.0,103.0,25.0,69.0,49.0,139.0,83.0,41.0,55.0,62.0,244.0,145.0,118.0,239.0,110.0,228.0,140.0,338.0,232.0,107.0,162.0,121.0,294.0,156.0,168.0,232.0,116.0,162.0,98.0,215.0,191.0,108.0,154.0,102.0,241.0,129.0,148.0,179.0,119.0,131.0,83.0,190.0,134.0,72.0,80.0,57.0,118.0,79.0,85.0,105.0,70.0,57.0,39.0,112.0,28.0,8.0,19.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,78.0,203.36706135629734,0.09587857695600653,66.59286090621707,122.0
validation,626.159897344,romantic,0.0,0.0,8.0,3.0,6.0,4.0,9.0,22.0,20.0,32.0,28.0,30.0,37.0,34.0,133.0,62.0,44.0,29.0,78.0,228.0,71.0,201.0,160.0,100.0,138.0,71.0,448.0,112.0,104.0,103.0,137.0,257.0,80.0,311.0,314.0,200.0,215.0,119.0,526.0,153.0,167.0,169.0,203.0,358.0,78.0,360.0,282.0,199.0,224.0,85.0,467.0,176.0,141.0,186.0,166.0,292.0,58.0,273.0,194.0,183.0,237.0,50.0,337.0,108.0,126.0,91.0,145.0,177.0,47.0,180.0,76.0,116.0,110.0,29.0,153.0,38.0,48.0,22.0,42.0,30.0,15.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,81.0,217.55395683453025,0.06639226931637009,69.57962645493097,116.0
validation,53.936911875,baroque,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,1.0,13.0,1.0,7.0,17.0,1.0,5.0,1.0,14.0,10.0,6.0,20.0,9.0,13.0,21.0,10.0,37.0,8.0,12.0,4.0,24.0,14.0,3.0,23.0,6.0,17.0,8.0,10.0,31.0,1.0,8.0,1.0,26.0,9.0,0.0,23.0,4.0,8.0,4.0,2.0,15.0,3.0,4.0,1.0,16.0,5.0,1.0,9.0,4.0,5.0,3.0,4.0,18.0,2.0,5.0,1.0,16.0,10.0,2.0,12.0,1.0,7.0,2.0,3.0,7.0,0.0,8.0,0.0,9.0,6.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,81.0,197.62073466343392,0.20610587002096425,77.12421383647799,115.0
test,257.278054688,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,2.0,9.0,23.0,11.0,25.0,27.0,45.0,35.0,11.0,46.0,24.0,83.0,38.0,46.0,71.0,36.0,78.0,64.0,97.0,79.0,27.0,73.0,67.0,163.0,68.0,104.0,168.0,60.0,127.0,87.0,172.0,135.0,52.0,107.0,98.0,170.0,73.0,86.0,145.0,46.0,75.0,75.0,121.0,101.0,57.0,74.0,63.0,117.0,57.0,65.0,96.0,33.0,81.0,50.0,79.0,114.0,50.0,79.0,56.0,69.0,61.0,41.0,76.0,23.0,75.0,31.0,35.0,55.0,17.0,20.0,10.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,218.56126482213648,0.09675209231875109,73.93612651468474,116.0
test,305.818337344,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,7.0,23.0,7.0,18.0,28.0,43.0,24.0,10.0,33.0,17.0,76.0,22.0,33.0,51.0,29.0,64.0,49.0,97.0,59.0,21.0,55.0,56.0,148.0,49.0,88.0,145.0,42.0,126.0,76.0,151.0,122.0,49.0,98.0,81.0,167.0,61.0,78.0,123.0,34.0,58.0,70.0,115.0,94.0,41.0,68.0,47.0,109.0,41.0,54.0,81.0,21.0,53.0,41.0,73.0,93.0,31.0,54.0,35.0,75.0,32.0,31.0,52.0,11.0,43.0,22.0,32.0,47.0,12.0,16.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,213.58053302433754,0.11719969599868547,70.76238599950703,118.0
test,607.479360469,romantic,0.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,5.0,11.0,10.0,51.0,17.0,15.0,43.0,31.0,58.0,20.0,24.0,42.0,24.0,80.0,50.0,115.0,97.0,54.0,108.0,84.0,158.0,61.0,93.0,91.0,114.0,181.0,68.0,200.0,106.0,98.0,88.0,101.0,197.0,59.0,120.0,101.0,116.0,158.0,61.0,162.0,109.0,77.0,71.0,110.0,147.0,50.0,110.0,91.0,98.0,153.0,47.0,122.0,45.0,61.0,36.0,54.0,78.0,20.0,70.0,30.0,36.0,59.0,8.0,40.0,15.0,19.0,10.0,11.0,22.0,4.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,207.06533010716717,0.26778902582159614,63.76780125195618,112.0
validation,257.133824063,romantic,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,20.0,9.0,16.0,18.0,38.0,29.0,45.0,53.0,19.0,51.0,44.0,70.0,51.0,33.0,60.0,52.0,90.0,45.0,64.0,108.0,35.0,72.0,70.0,140.0,120.0,30.0,87.0,95.0,163.0,55.0,135.0,187.0,33.0,174.0,95.0,207.0,151.0,57.0,95.0,134.0,129.0,53.0,107.0,99.0,30.0,100.0,51.0,54.0,78.0,25.0,46.0,37.0,49.0,21.0,29.0,41.0,17.0,23.0,21.0,21.0,17.0,4.0,11.0,9.0,10.0,10.0,7.0,4.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,219.28934010151565,0.12062905327444885,70.54261160181427,123.0
test,260.515230938,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,14.0,5.0,5.0,13.0,12.0,12.0,3.0,8.0,68.0,4.0,4.0,11.0,38.0,15.0,8.0,39.0,32.0,18.0,17.0,26.0,163.0,13.0,40.0,29.0,79.0,67.0,19.0,89.0,42.0,80.0,37.0,59.0,137.0,27.0,59.0,23.0,91.0,59.0,15.0,56.0,21.0,48.0,10.0,15.0,61.0,5.0,18.0,6.0,29.0,16.0,3.0,26.0,5.0,19.0,3.0,7.0,29.0,1.0,4.0,2.0,9.0,3.0,1.0,6.0,2.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,185.06024096385474,0.38095033686551544,56.00470957613815,104.0
train,494.709708281,romantic,0.0,1.0,0.0,2.0,2.0,20.0,3.0,8.0,4.0,8.0,26.0,13.0,83.0,56.0,24.0,19.0,47.0,129.0,32.0,66.0,45.0,50.0,93.0,56.0,161.0,108.0,35.0,46.0,79.0,177.0,67.0,127.0,114.0,108.0,160.0,116.0,221.0,157.0,103.0,118.0,179.0,300.0,150.0,229.0,212.0,147.0,180.0,113.0,229.0,172.0,110.0,109.0,128.0,234.0,67.0,146.0,139.0,83.0,124.0,63.0,141.0,161.0,105.0,83.0,111.0,146.0,48.0,111.0,74.0,55.0,45.0,36.0,45.0,52.0,38.0,15.0,23.0,33.0,7.0,20.0,5.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,84.0,218.76186859095696,0.09942728706808222,72.32858340318525,118.0
train,208.186223437,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,8.0,6.0,2.0,20.0,6.0,3.0,11.0,26.0,17.0,4.0,10.0,13.0,39.0,29.0,23.0,27.0,43.0,22.0,14.0,72.0,48.0,29.0,43.0,41.0,93.0,48.0,72.0,56.0,126.0,82.0,62.0,139.0,76.0,65.0,87.0,125.0,143.0,84.0,115.0,99.0,150.0,135.0,110.0,244.0,213.0,110.0,107.0,130.0,167.0,96.0,94.0,67.0,96.0,87.0,31.0,69.0,62.0,20.0,29.0,31.0,33.0,17.0,15.0,13.0,25.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,204.9952335557642,0.06062425860023709,63.892526690391456,104.0
test,298.708301719,romantic,0.0,0.0,1.0,5.0,1.0,2.0,4.0,1.0,18.0,5.0,33.0,29.0,19.0,37.0,35.0,62.0,32.0,54.0,67.0,36.0,65.0,47.0,111.0,82.0,51.0,100.0,90.0,167.0,72.0,108.0,147.0,93.0,109.0,109.0,229.0,138.0,93.0,156.0,123.0,138.0,77.0,139.0,121.0,92.0,114.0,70.0,179.0,106.0,67.0,132.0,101.0,142.0,74.0,102.0,143.0,102.0,93.0,98.0,144.0,112.0,87.0,113.0,104.0,117.0,89.0,115.0,117.0,73.0,80.0,54.0,67.0,45.0,24.0,28.0,36.0,39.0,16.0,30.0,9.0,10.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,84.0,217.7987846049921,0.08258489507026956,72.67491453687124,121.0
validation,510.89592875,romantic,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,6.0,29.0,16.0,10.0,2.0,23.0,80.0,9.0,57.0,8.0,37.0,23.0,13.0,142.0,5.0,52.0,9.0,60.0,95.0,30.0,242.0,38.0,119.0,57.0,75.0,179.0,41.0,150.0,55.0,172.0,154.0,72.0,177.0,112.0,112.0,46.0,119.0,119.0,48.0,207.0,69.0,191.0,138.0,68.0,181.0,95.0,132.0,50.0,106.0,96.0,39.0,121.0,49.0,61.0,87.0,38.0,80.0,49.0,42.0,24.0,60.0,65.0,27.0,67.0,19.0,32.0,47.0,9.0,47.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,207.6546989974822,0.17143916553199745,63.224275432795174,100.0
validation,342.2875,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0,5.0,9.0,2.0,1.0,26.0,0.0,5.0,3.0,14.0,63.0,2.0,23.0,9.0,15.0,20.0,1.0,90.0,22.0,24.0,25.0,74.0,78.0,12.0,66.0,42.0,93.0,137.0,47.0,148.0,40.0,130.0,25.0,103.0,174.0,67.0,109.0,47.0,177.0,72.0,37.0,158.0,40.0,108.0,35.0,42.0,74.0,32.0,72.0,26.0,71.0,25.0,25.0,82.0,27.0,37.0,21.0,9.0,60.0,10.0,24.0,6.0,6.0,11.0,1.0,33.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,205.11322132943988,0.1387295302736481,61.437944408532644,101.0
train,403.523902031,romantic,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,15.0,6.0,6.0,4.0,13.0,17.0,4.0,24.0,42.0,19.0,14.0,17.0,30.0,37.0,23.0,66.0,30.0,49.0,14.0,48.0,71.0,47.0,34.0,40.0,170.0,107.0,66.0,148.0,78.0,140.0,119.0,146.0,166.0,102.0,92.0,71.0,195.0,114.0,109.0,154.0,118.0,132.0,86.0,126.0,160.0,110.0,115.0,95.0,192.0,120.0,113.0,150.0,122.0,134.0,75.0,117.0,103.0,69.0,65.0,45.0,83.0,54.0,64.0,78.0,56.0,64.0,23.0,40.0,16.0,9.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,77.0,218.35818815331226,0.14546829701764136,67.97501850481125,119.0
train,990.913806094,romantic,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,36.0,128.0,20.0,51.0,21.0,84.0,33.0,29.0,84.0,165.0,185.0,28.0,101.0,138.0,53.0,64.0,77.0,169.0,66.0,63.0,153.0,204.0,215.0,64.0,124.0,294.0,249.0,240.0,187.0,371.0,201.0,238.0,298.0,441.0,364.0,107.0,249.0,297.0,325.0,253.0,210.0,421.0,245.0,245.0,368.0,275.0,393.0,121.0,184.0,191.0,254.0,193.0,174.0,303.0,187.0,164.0,229.0,212.0,251.0,76.0,117.0,93.0,127.0,98.0,88.0,149.0,88.0,56.0,92.0,118.0,70.0,10.0,21.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,78.0,213.93219606996655,0.13338741840686863,58.78532542455513,114.0
test,274.736637656,romantic,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,57.0,3.0,22.0,34.0,15.0,28.0,11.0,63.0,25.0,10.0,45.0,22.0,109.0,15.0,74.0,72.0,21.0,69.0,31.0,106.0,72.0,50.0,170.0,47.0,356.0,56.0,175.0,158.0,92.0,182.0,66.0,383.0,184.0,180.0,279.0,125.0,485.0,48.0,128.0,92.0,55.0,87.0,62.0,187.0,36.0,70.0,60.0,14.0,53.0,11.0,17.0,25.0,19.0,25.0,7.0,43.0,8.0,14.0,18.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,217.73888694434808,0.10045130208333333,63.0964,111.0
test,236.42070375,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,16.0,6.0,3.0,3.0,5.0,10.0,4.0,15.0,23.0,3.0,5.0,3.0,41.0,14.0,15.0,46.0,12.0,88.0,18.0,122.0,104.0,8.0,63.0,35.0,232.0,67.0,79.0,133.0,17.0,160.0,23.0,262.0,273.0,13.0,127.0,65.0,210.0,57.0,45.0,75.0,9.0,65.0,7.0,46.0,42.0,9.0,18.0,11.0,30.0,21.0,4.0,16.0,14.0,33.0,6.0,18.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,218.63731258303298,0.23217035681078602,60.342747559274756,109.0
test,1204.94174533,romantic,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,22.0,19.0,71.0,85.0,74.0,35.0,76.0,164.0,162.0,109.0,99.0,180.0,145.0,107.0,266.0,293.0,216.0,136.0,237.0,311.0,309.0,244.0,332.0,384.0,270.0,203.0,377.0,557.0,304.0,295.0,356.0,410.0,415.0,315.0,467.0,454.0,246.0,270.0,401.0,488.0,247.0,230.0,307.0,398.0,297.0,284.0,408.0,333.0,250.0,264.0,387.0,300.0,250.0,168.0,252.0,309.0,150.0,191.0,143.0,163.0,131.0,70.0,144.0,52.0,65.0,14.0,35.0,36.0,10.0,14.0,4.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,201.27764127764368,0.16289713541666714,72.23547979797979,123.0
train,584.943325313,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,10.0,2.0,4.0,3.0,6.0,3.0,18.0,20.0,12.0,53.0,10.0,33.0,58.0,27.0,77.0,21.0,151.0,63.0,49.0,179.0,52.0,176.0,95.0,160.0,220.0,76.0,191.0,111.0,380.0,134.0,95.0,377.0,142.0,326.0,123.0,178.0,276.0,173.0,174.0,39.0,384.0,160.0,60.0,179.0,75.0,156.0,28.0,71.0,78.0,51.0,56.0,7.0,106.0,29.0,15.0,46.0,7.0,22.0,2.0,7.0,10.0,13.0,15.0,1.0,31.0,8.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,217.12857005481388,0.2304430812973883,51.74102780117944,96.0
train,635.781949688,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,11.0,2.0,6.0,8.0,12.0,4.0,20.0,36.0,16.0,57.0,11.0,35.0,63.0,28.0,86.0,25.0,150.0,71.0,52.0,190.0,53.0,177.0,83.0,200.0,295.0,93.0,232.0,138.0,416.0,155.0,102.0,467.0,162.0,344.0,122.0,207.0,315.0,180.0,179.0,42.0,385.0,156.0,68.0,178.0,76.0,157.0,29.0,72.0,75.0,51.0,54.0,7.0,110.0,29.0,16.0,48.0,7.0,23.0,2.0,7.0,10.0,13.0,15.0,1.0,32.0,8.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,222.62937842608648,0.2299600579576344,52.65548545930143,102.0
train,566.241883521,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,2.0,4.0,5.0,5.0,3.0,19.0,19.0,12.0,54.0,11.0,33.0,55.0,28.0,77.0,21.0,152.0,67.0,50.0,182.0,50.0,174.0,95.0,173.0,225.0,81.0,194.0,114.0,403.0,147.0,101.0,420.0,155.0,337.0,122.0,186.0,285.0,175.0,175.0,39.0,392.0,152.0,66.0,191.0,73.0,158.0,29.0,69.0,82.0,51.0,56.0,9.0,108.0,29.0,15.0,47.0,7.0,22.0,2.0,7.0,10.0,13.0,15.0,1.0,31.0,9.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,217.83038027872868,0.20003146258503426,53.837061224489794,108.0
train,574.096648125,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,2.0,3.0,3.0,5.0,2.0,19.0,17.0,13.0,60.0,9.0,33.0,51.0,28.0,73.0,15.0,152.0,64.0,50.0,153.0,51.0,174.0,59.0,162.0,214.0,94.0,185.0,73.0,406.0,120.0,95.0,358.0,148.0,344.0,85.0,189.0,271.0,177.0,170.0,32.0,396.0,146.0,66.0,179.0,71.0,154.0,26.0,69.0,72.0,51.0,57.0,7.0,108.0,29.0,15.0,46.0,8.0,22.0,2.0,7.0,10.0,13.0,15.0,1.0,31.0,8.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,218.79367905631022,0.17951053524203678,55.77819937909624,99.0
train,537.582261562,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,2.0,4.0,5.0,5.0,3.0,19.0,19.0,12.0,55.0,11.0,33.0,53.0,29.0,75.0,21.0,151.0,66.0,54.0,167.0,53.0,173.0,86.0,175.0,219.0,93.0,200.0,115.0,390.0,143.0,97.0,379.0,153.0,333.0,107.0,184.0,274.0,175.0,174.0,40.0,371.0,150.0,64.0,180.0,72.0,156.0,27.0,71.0,80.0,51.0,56.0,9.0,106.0,28.0,16.0,46.0,8.0,22.0,2.0,7.0,10.0,13.0,15.0,1.0,31.0,8.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,212.3893805309769,0.2042042611101816,54.65406490465038,101.0
train,638.698613438,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,1.0,3.0,17.0,1.0,15.0,10.0,10.0,11.0,19.0,117.0,49.0,25.0,5.0,38.0,161.0,6.0,115.0,143.0,98.0,88.0,65.0,400.0,95.0,123.0,62.0,193.0,467.0,54.0,267.0,157.0,214.0,139.0,59.0,267.0,68.0,104.0,25.0,153.0,243.0,56.0,224.0,136.0,199.0,127.0,35.0,153.0,49.0,99.0,32.0,97.0,151.0,32.0,107.0,62.0,102.0,56.0,36.0,72.0,15.0,67.0,5.0,23.0,37.0,5.0,16.0,6.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,207.2874493927156,0.25764002452984464,58.14668847097302,97.0
train,474.560155781,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,3.0,16.0,2.0,11.0,8.0,6.0,7.0,11.0,74.0,30.0,16.0,6.0,28.0,109.0,4.0,73.0,105.0,54.0,60.0,42.0,254.0,65.0,68.0,32.0,115.0,291.0,30.0,150.0,109.0,113.0,92.0,37.0,173.0,58.0,56.0,24.0,86.0,147.0,32.0,131.0,90.0,110.0,87.0,21.0,87.0,32.0,52.0,18.0,56.0,88.0,18.0,63.0,41.0,52.0,35.0,20.0,36.0,10.0,38.0,3.0,12.0,19.0,3.0,9.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,215.18840579709996,0.25777189665511735,58.96588486140725,103.0
train,551.678920692,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,3.0,18.0,2.0,16.0,11.0,10.0,11.0,14.0,99.0,48.0,25.0,10.0,42.0,152.0,7.0,104.0,141.0,88.0,86.0,59.0,340.0,101.0,116.0,56.0,172.0,406.0,42.0,241.0,148.0,173.0,122.0,60.0,242.0,81.0,94.0,28.0,120.0,212.0,44.0,188.0,117.0,160.0,119.0,35.0,135.0,45.0,76.0,24.0,74.0,126.0,20.0,94.0,52.0,80.0,45.0,24.0,52.0,14.0,56.0,6.0,24.0,26.0,5.0,14.0,7.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,206.51597817614936,0.24408633327147874,58.53683429207645,103.0
train,717.590094375,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,3.0,18.0,3.0,15.0,11.0,11.0,14.0,18.0,110.0,54.0,25.0,10.0,39.0,166.0,8.0,117.0,158.0,94.0,90.0,66.0,379.0,108.0,116.0,68.0,188.0,470.0,52.0,258.0,160.0,200.0,135.0,59.0,262.0,97.0,102.0,40.0,154.0,254.0,60.0,224.0,152.0,202.0,142.0,41.0,151.0,54.0,100.0,33.0,99.0,158.0,33.0,109.0,65.0,105.0,58.0,37.0,73.0,16.0,65.0,6.0,23.0,38.0,6.0,18.0,8.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,205.64084255622723,0.23421051752698532,53.916479640910545,100.0
train,407.183086406,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,3.0,16.0,1.0,11.0,7.0,6.0,7.0,9.0,82.0,34.0,16.0,6.0,32.0,114.0,5.0,79.0,108.0,60.0,63.0,41.0,264.0,66.0,65.0,33.0,121.0,294.0,34.0,170.0,112.0,119.0,89.0,38.0,172.0,59.0,56.0,21.0,82.0,143.0,37.0,135.0,89.0,110.0,88.0,19.0,91.0,32.0,51.0,18.0,53.0,87.0,17.0,64.0,41.0,52.0,36.0,18.0,39.0,9.0,35.0,3.0,14.0,19.0,3.0,10.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,202.31542461005307,0.2777492277908292,58.41007569825111,103.0
test,376.731059992,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,14.0,5.0,10.0,3.0,48.0,16.0,3.0,14.0,14.0,20.0,3.0,22.0,51.0,11.0,64.0,16.0,129.0,78.0,8.0,89.0,83.0,129.0,22.0,106.0,166.0,32.0,123.0,67.0,233.0,157.0,53.0,104.0,71.0,184.0,34.0,96.0,135.0,23.0,109.0,73.0,158.0,123.0,35.0,90.0,59.0,115.0,28.0,152.0,139.0,25.0,125.0,71.0,128.0,124.0,24.0,55.0,46.0,81.0,23.0,102.0,82.0,9.0,34.0,8.0,40.0,20.0,2.0,9.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,235.14332118870877,0.15102908062390158,68.58216168717047,111.0
test,329.194382344,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,15.0,6.0,10.0,5.0,50.0,17.0,8.0,16.0,14.0,20.0,3.0,21.0,50.0,13.0,67.0,19.0,127.0,80.0,8.0,88.0,82.0,130.0,23.0,101.0,165.0,23.0,125.0,65.0,233.0,157.0,50.0,104.0,72.0,185.0,32.0,98.0,135.0,25.0,107.0,75.0,157.0,124.0,35.0,93.0,61.0,114.0,28.0,150.0,140.0,28.0,127.0,73.0,126.0,124.0,22.0,55.0,51.0,87.0,22.0,101.0,83.0,6.0,39.0,7.0,39.0,22.0,1.0,9.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,202.25821098834714,0.13726695069550668,68.28140703517587,114.0
train,566.467115156,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,26.0,5.0,0.0,11.0,4.0,53.0,9.0,25.0,32.0,5.0,37.0,25.0,173.0,108.0,53.0,60.0,49.0,289.0,46.0,167.0,193.0,53.0,93.0,34.0,606.0,112.0,63.0,117.0,86.0,176.0,31.0,155.0,148.0,42.0,102.0,54.0,376.0,115.0,67.0,116.0,103.0,211.0,30.0,169.0,128.0,21.0,69.0,28.0,67.0,26.0,21.0,18.0,10.0,17.0,7.0,12.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,208.89721099832317,0.255907664714745,55.88945962605301,100.0
train,519.358455,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,5.0,2.0,11.0,5.0,52.0,8.0,23.0,33.0,8.0,40.0,24.0,171.0,109.0,55.0,59.0,46.0,285.0,44.0,166.0,196.0,54.0,96.0,37.0,591.0,113.0,64.0,117.0,90.0,177.0,31.0,166.0,153.0,41.0,103.0,56.0,404.0,115.0,67.0,118.0,104.0,211.0,29.0,176.0,123.0,24.0,70.0,28.0,66.0,27.0,21.0,19.0,9.0,17.0,7.0,12.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,201.92292821239772,0.2263879885262016,66.00406752084605,103.0
train,559.081662196,romantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,4.0,0.0,11.0,6.0,54.0,8.0,23.0,29.0,5.0,38.0,25.0,164.0,105.0,53.0,58.0,45.0,271.0,40.0,152.0,196.0,47.0,90.0,38.0,602.0,104.0,64.0,114.0,83.0,174.0,31.0,152.0,150.0,40.0,99.0,52.0,413.0,113.0,68.0,117.0,107.0,210.0,32.0,174.0,121.0,24.0,72.0,28.0,69.0,27.0,22.0,18.0,9.0,18.0,7.0,12.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,206.22986036519862,0.26188492063492114,59.53064182194617,104.0
